año;municipio_codigo;municipio_nombre;entidad_codigo;entidad_nombre;fecha_festivo
2020;109;Pelayos de la Presa;0;Pelayos de la Presa;2020-08-17
2020;110;Perales de Tajuña;0;Perales de Tajuña;2020-02-03
2020;110;Perales de Tajuña;0;Perales de Tajuña;2020-05-15
2020;111;Pezuela de las Torres;0;Pezuela de las Torres;2020-05-04
2020;111;Pezuela de las Torres;0;Pezuela de las Torres;2020-09-14
2020;112;Pinilla del Valle;0;Pinilla del Valle;2020-09-29
2020;112;Pinilla del Valle;0;Pinilla del Valle;2020-09-30
2020;113;Pinto;0;Pinto;2020-05-15
2020;113;Pinto;0;Pinto;2020-11-09
2020;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2020-01-24
2020;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2020-10-07
2020;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2020-07-16
2020;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2020-09-07
2020;116;Pozuelo del Rey;0;Pozuelo del Rey;2020-09-25
2020;116;Pozuelo del Rey;0;Pozuelo del Rey;2020-09-28
2020;117;Prádena del Rincón;0;Prádena del Rincón;2020-07-16
2020;117;Prádena del Rincón;0;Prádena del Rincón;2020-07-17
2020;118;Puebla de la Sierra;0;Puebla de la Sierra;2020-05-15
2020;118;Puebla de la Sierra;0;Puebla de la Sierra;2020-09-14
2020;902;Puentes Viejas;0;Puentes Viejas;2020-06-08
2020;902;Puentes Viejas;0;Puentes Viejas;2020-09-29
2020;119;Quijorna;0;Quijorna;2020-05-15
2020;119;Quijorna;0;Quijorna;2020-12-28
2020;120;Rascafría;0;Rascafría;2020-08-17
2020;120;Rascafría;0;Rascafría;2020-11-30
2020;121;Redueña;0;Redueña;2020-09-14
2020;121;Redueña;0;Redueña;2020-12-14
2020;122;Ribatejada;0;Ribatejada;2020-05-29
2020;122;Ribatejada;0;Ribatejada;2020-08-28
2020;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2020-05-14
2020;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2020-05-15
2020;124;Robledillo de la Jara;0;Robledillo de la Jara;2020-08-10
2020;124;Robledillo de la Jara;0;Robledillo de la Jara;2020-10-05
2020;125;Robledo de Chavela;0;Robledo de Chavela;2020-08-27
2020;125;Robledo de Chavela;0;Robledo de Chavela;2020-08-31
2020;126;Robregordo;0;Robregordo;2020-08-17
2020;126;Robregordo;0;Robregordo;2020-08-18
2020;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2020-02-05
2020;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2020-06-24
2020;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2020-09-18
2020;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2020-09-21
2020;130;San Fernando de Henares;0;San Fernando de Henares;2020-05-15
2020;130;San Fernando de Henares;0;San Fernando de Henares;2020-06-01
2020;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2020-08-10
2020;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2020-09-14
2020;132;San Martín de la Vega;0;San Martín de la Vega;2020-04-27
2020;132;San Martín de la Vega;0;San Martín de la Vega;2020-04-28
2020;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2020-09-08
2020;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2020-11-11
2020;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2020-01-20
2020;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2020-08-28
2020;135;Santa María de la Alameda;0;Santa María de la Alameda;2020-05-15
2020;135;Santa María de la Alameda;0;Santa María de la Alameda;2020-09-08
2020;136;Santorcaz;0;Santorcaz;2020-05-15
2020;136;Santorcaz;0;Santorcaz;2020-09-14
2020;140;Serranillos del Valle;0;Serranillos del Valle;2020-08-17
2020;140;Serranillos del Valle;0;Serranillos del Valle;2020-09-04
2020;141;Sevilla la Nueva;0;Sevilla la Nueva;2020-05-15
2020;141;Sevilla la Nueva;0;Sevilla la Nueva;2020-09-14
2020;143;Somosierra;0;Somosierra;2020-07-31
2020;143;Somosierra;0;Somosierra;2020-08-03
2020;144;Soto del Real;0;Soto del Real;2020-08-03
2020;144;Soto del Real;0;Soto del Real;2020-10-07
2020;145;Talamanca de Jarama;0;Talamanca de Jarama;2020-02-03
2020;145;Talamanca de Jarama;0;Talamanca de Jarama;2020-04-20
2020;146;Tielmes;0;Tielmes;2020-05-15
2020;146;Tielmes;0;Tielmes;2020-08-06
2020;147;Titulcia;0;Titulcia;2020-08-31
2020;147;Titulcia;0;Titulcia;2020-09-01
2020;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2020-06-22
2020;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2020-06-23
2020;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2020-01-20
2020;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2020-09-08
2020;150;Torrejón de Velasco;0;Torrejón de Velasco;2020-05-15
2020;150;Torrejón de Velasco;0;Torrejón de Velasco;2020-10-09
2020;151;Torrelaguna;0;Torrelaguna;2020-09-07
2020;151;Torrelaguna;0;Torrelaguna;2020-09-08
2020;152;Torrelodones;0;Torrelodones;2020-07-16
2020;152;Torrelodones;0;Torrelodones;2020-08-17
2020;153;Torremocha de Jarama;0;Torremocha de Jarama;2020-04-30
2020;153;Torremocha de Jarama;0;Torremocha de Jarama;2020-05-15
2020;154;Torres de la Alameda;0;Torres de la Alameda;2020-10-05
2020;154;Torres de la Alameda;0;Torres de la Alameda;2020-10-06
2020;903;Tres Cantos;0;Tres Cantos;2020-03-21
2020;903;Tres Cantos;0;Tres Cantos;2020-06-24
2020;155;Valdaracete;0;Valdaracete;2020-05-04
2020;155;Valdaracete;0;Valdaracete;2020-09-14
2020;156;Valdeavero;0;Valdeavero;2020-05-15
2020;156;Valdeavero;0;Valdeavero;2020-09-14
2020;157;Valdelaguna;0;Valdelaguna;2020-04-20
2020;157;Valdelaguna;0;Valdelaguna;2020-07-16
2020;158;Valdemanco;0;Valdemanco;2020-07-16
2020;158;Valdemanco;0;Valdemanco;2020-08-17
2020;159;Valdemaqueda;0;Valdemaqueda;2020-02-26
2020;159;Valdemaqueda;0;Valdemaqueda;2020-08-14
2020;160;Valdemorillo;0;Valdemorillo;2020-02-03
2020;160;Valdemorillo;0;Valdemorillo;2020-09-08
2020;161;Valdemoro;0;Valdemoro;2020-05-11
2020;161;Valdemoro;0;Valdemoro;2020-09-08
2020;162;Valdeolmos-Alalpardo;1;Alalpardo;2020-05-15
2020;162;Valdeolmos-Alalpardo;1;Alalpardo;2020-08-24
2020;162;Valdeolmos-Alalpardo;0;Valdeolmos-Alalpardo;2020-05-15
2020;162;Valdeolmos-Alalpardo;0;Valdeolmos-Alalpardo;2020-08-10
2020;163;Valdepiélagos;0;Valdepiélagos;2020-05-14
2020;163;Valdepiélagos;0;Valdepiélagos;2020-05-15
2020;164;Valdetorres de Jarama;0;Valdetorres de Jarama;2020-05-04
2020;164;Valdetorres de Jarama;0;Valdetorres de Jarama;2020-09-14
2020;165;Valdilecha;0;Valdilecha;2020-09-08
2020;165;Valdilecha;0;Valdilecha;2020-11-11
2020;166;Valverde de Alcalá;0;Valverde de Alcalá;2020-05-15
2020;166;Valverde de Alcalá;0;Valverde de Alcalá;2020-09-04
2020;167;Velilla de San Antonio;0;Velilla de San Antonio;2020-09-28
2020;167;Velilla de San Antonio;0;Velilla de San Antonio;2020-09-29
2020;169;Venturada;0;Venturada;2020-05-15
2020;169;Venturada;0;Venturada;2020-06-24
2020;171;Villa del Prado;0;Villa del Prado;2020-04-13
2020;171;Villa del Prado;0;Villa del Prado;2020-09-08
2020;170;Villaconejos;0;Villaconejos;2020-05-04
2020;170;Villaconejos;0;Villaconejos;2020-05-15
2020;172;Villalbilla;0;Villalbilla;2020-05-04
2020;172;Villalbilla;0;Villalbilla;2020-09-25
2020;173;Villamanrique de Tajo;0;Villamanrique de Tajo;2020-04-24
2020;173;Villamanrique de Tajo;0;Villamanrique de Tajo;2020-09-11
2020;174;Villamanta;0;Villamanta;2020-01-31
2020;174;Villamanta;0;Villamanta;2020-05-22
2020;175;Villamantilla;0;Villamantilla;2020-09-29
2020;175;Villamantilla;0;Villamantilla;2020-12-30
2020;176;Villanueva de la Cañada;0;Villanueva de la Cañada;2020-05-15
2020;176;Villanueva de la Cañada;0;Villanueva de la Cañada;2020-07-24
2020;178;Villanueva de Perales;0;Villanueva de Perales;2020-05-04
2020;178;Villanueva de Perales;0;Villanueva de Perales;2020-12-07
2020;177;Villanueva del Pardillo;0;Villanueva del Pardillo;2020-10-15
2020;177;Villanueva del Pardillo;0;Villanueva del Pardillo;2020-10-16
2020;179;Villar del Olmo;0;Villar del Olmo;2020-05-15
2020;179;Villar del Olmo;0;Villar del Olmo;2020-09-21
2020;180;Villarejo de Salvanés;0;Villarejo de Salvanés;2020-08-31
2020;180;Villarejo de Salvanés;0;Villarejo de Salvanés;2020-10-07
2020;181;Villaviciosa de Odón;0;Villaviciosa de Odón;2020-01-20
2020;181;Villaviciosa de Odón;0;Villaviciosa de Odón;2020-09-21
2020;182;Villavieja del Lozoya;0;Villavieja del Lozoya;2020-08-24
2020;182;Villavieja del Lozoya;0;Villavieja del Lozoya;2020-12-09
2020;183;Zarzalejo;0;Zarzalejo;2020-06-29
2020;183;Zarzalejo;0;Zarzalejo;2020-09-08
2021;002;Ajalvir;0;Ajalvir;2021-02-03
2021;002;Ajalvir;0;Ajalvir;2021-05-15
2021;003;Alameda del Valle;0;Alameda del Valle;2021-07-19
2021;003;Alameda del Valle;0;Alameda del Valle;2021-07-26
2021;005;Alcalá de Henares;0;Alcalá de Henares;2021-08-06
2021;005;Alcalá de Henares;0;Alcalá de Henares;2021-10-09
2021;006;Alcobendas;0;Alcobendas;2021-01-25
2021;006;Alcobendas;0;Alcobendas;2021-05-15
2021;007;Alcorcón;0;Alcorcón;2021-04-05
2021;007;Alcorcón;0;Alcorcón;2021-09-08
2021;008;Aldea del Fresno;0;Aldea del Fresno;2021-01-18
2021;008;Aldea del Fresno;0;Aldea del Fresno;2021-06-29
2021;010;Alpedrete;0;Alpedrete;2021-05-21
2021;010;Alpedrete;0;Alpedrete;2021-05-22
2021;011;Ambite;0;Ambite;2021-05-04
2021;011;Ambite;0;Ambite;2021-09-14
2021;012;Anchuelo;0;Anchuelo;2021-04-29
2021;012;Anchuelo;0;Anchuelo;2021-04-30
2021;013;Aranjuez;0;Aranjuez;2021-05-28
2021;013;Aranjuez;0;Aranjuez;2021-09-03
2021;014;Arganda del Rey;0;Arganda del Rey;2021-09-10
2021;014;Arganda del Rey;0;Arganda del Rey;2021-09-13
2021;015;Arroyomolinos;0;Arroyomolinos;2021-06-03
2021;015;Arroyomolinos;0;Arroyomolinos;2021-06-04
2021;017;Batres;0;Batres;2021-02-15
2021;017;Batres;0;Batres;2021-08-30
2021;018;Becerril de la Sierra;0;Becerril de la Sierra;2021-08-16
2021;018;Becerril de la Sierra;0;Becerril de la Sierra;2021-09-14
2021;019;Belmonte de Tajo;0;Belmonte de Tajo;2021-05-14
2021;019;Belmonte de Tajo;0;Belmonte de Tajo;2021-09-08
2021;020;Berzosa del Lozoya;0;Berzosa del Lozoya;2021-05-04
2021;020;Berzosa del Lozoya;0;Berzosa del Lozoya;2021-08-16
2021;022;Boadilla del Monte;0;Boadilla del Monte;2021-05-31
2021;022;Boadilla del Monte;0;Boadilla del Monte;2021-10-04
2021;024;Braojos;0;Braojos;2021-01-22
2021;024;Braojos;0;Braojos;2021-09-08
2021;025;Brea de Tajo;0;Brea de Tajo;2021-10-04
2021;025;Brea de Tajo;0;Brea de Tajo;2021-10-05
2021;026;Brunete;0;Brunete;2021-05-15
2021;026;Brunete;0;Brunete;2021-09-14
2021;027;Buitrago del Lozoya;0;Buitrago del Lozoya;2021-08-16
2021;027;Buitrago del Lozoya;0;Buitrago del Lozoya;2021-09-14
2021;028;Bustarviejo;0;Bustarviejo;2021-05-14
2021;028;Bustarviejo;0;Bustarviejo;2021-09-14
2021;029;Cabanillas de la Sierra;0;Cabanillas de la Sierra;2021-06-04
2021;029;Cabanillas de la Sierra;0;Cabanillas de la Sierra;2021-12-07
2021;031;Cadalso de los Vidrios;0;Cadalso de los Vidrios;2021-04-05
2021;031;Cadalso de los Vidrios;0;Cadalso de los Vidrios;2021-09-14
2021;032;Camarma de Esteruelas;0;Camarma de Esteruelas;2021-09-02
2021;032;Camarma de Esteruelas;0;Camarma de Esteruelas;2021-09-03
2021;033;Campo Real;0;Campo Real;2021-05-14
2021;033;Campo Real;0;Campo Real;2021-09-14
2021;034;Canencia;0;Canencia;2021-04-05
2021;034;Canencia;0;Canencia;2021-10-11
2021;035;Carabaña;0;Carabaña;2021-09-14
2021;035;Carabaña;0;Carabaña;2021-12-13
2021;036;Casarrubuelos;0;Casarrubuelos;2021-05-04
2021;036;Casarrubuelos;0;Casarrubuelos;2021-07-23
2021;037;Cenicientos;0;Cenicientos;2021-08-16
2021;037;Cenicientos;0;Cenicientos;2021-12-07
2021;038;Cercedilla;0;Cercedilla;2021-01-20
2021;038;Cercedilla;0;Cercedilla;2021-09-08
2021;039;Cervera de Buitrago;0;Cervera de Buitrago;2021-07-26
2021;039;Cervera de Buitrago;0;Cervera de Buitrago;2021-12-20
2021;051;Chapinería;0;Chapinería;2021-03-08
2021;051;Chapinería;0;Chapinería;2021-10-04
2021;040;Ciempozuelos;0;Ciempozuelos;2021-09-13
2021;040;Ciempozuelos;0;Ciempozuelos;2021-09-14
2021;041;Cobeña;0;Cobeña;2021-05-10
2021;041;Cobeña;0;Cobeña;2021-10-04
2021;046;Collado Mediano;0;Collado Mediano;2021-01-25
2021;046;Collado Mediano;0;Collado Mediano;2021-01-26
2021;047;Collado Villalba;0;Collado Villalba;2021-06-14
2021;047;Collado Villalba;0;Collado Villalba;2021-07-26
2021;043;Colmenar de Oreja;0;Colmenar de Oreja;2021-04-30
2021;043;Colmenar de Oreja;0;Colmenar de Oreja;2021-09-10
2021;045;Colmenar Viejo;0;Colmenar Viejo;2021-08-30
2021;045;Colmenar Viejo;0;Colmenar Viejo;2021-08-31
2021;044;Colmenarejo;0;Colmenarejo;2021-05-14
2021;044;Colmenarejo;0;Colmenarejo;2021-07-26
2021;048;Corpa;0;Corpa;2021-05-15
2021;048;Corpa;0;Corpa;2021-09-14
2021;049;Coslada;0;Coslada;2021-05-15
2021;049;Coslada;0;Coslada;2021-06-14
2021;050;Cubas de la Sagra;0;Cubas de la Sagra;2021-02-03
2021;050;Cubas de la Sagra;0;Cubas de la Sagra;2021-09-13
2021;053;Daganzo de Arriba;0;Daganzo de Arriba;2021-06-11
2021;053;Daganzo de Arriba;0;Daganzo de Arriba;2021-09-06
2021;004;El Álamo;0;El Álamo;2021-05-15
2021;004;El Álamo;0;El Álamo;2021-09-02
2021;016;El Atazar;0;El Atazar;2021-05-04
2021;016;El Atazar;0;El Atazar;2021-11-26
2021;021;El Berrueco;0;El Berrueco;2021-05-10
2021;021;El Berrueco;0;El Berrueco;2021-05-11
2021;023;El Boalo;2;Cerceda;2021-05-04
2021;023;El Boalo;2;Cerceda;2021-09-14
2021;023;El Boalo;0;El Boalo;2021-01-20
2021;023;El Boalo;0;El Boalo;2021-05-15
2021;023;El Boalo;3;Mataelpino;2021-02-05
2021;023;El Boalo;3;Mataelpino;2021-08-24
2021;054;El Escorial;0;El Escorial;2021-06-11
2021;054;El Escorial;0;El Escorial;2021-09-06
2021;086;El Molar;0;El Molar;2021-05-13
2021;086;El Molar;0;El Molar;2021-05-14
2021;168;El Vellón;1;El Espartal;2021-03-18
2021;168;El Vellón;1;El Espartal;2021-10-11
2021;168;El Vellón;0;El Vellón;2021-10-01
2021;168;El Vellón;0;El Vellón;2021-10-04
2021;055;Estremera;0;Estremera;2021-10-11
2021;055;Estremera;0;Estremera;2021-10-15
2021;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2021-01-20
2021;056;Fresnedillas de la Oliva;0;Fresnedillas de la Oliva;2021-08-24
2021;057;Fresno de Torote;0;Fresno de Torote;2021-08-12
2021;057;Fresno de Torote;0;Fresno de Torote;2021-08-13
2021;058;Fuenlabrada;0;Fuenlabrada;2021-03-09
2021;058;Fuenlabrada;0;Fuenlabrada;2021-09-14
2021;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2021-09-07
2021;059;Fuente el Saz de Jarama;0;Fuente el Saz de Jarama;2021-09-08
2021;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2021-09-13
2021;060;Fuentidueña de Tajo;0;Fuentidueña de Tajo;2021-09-14
2021;061;Galapagar;0;Galapagar;2021-05-15
2021;061;Galapagar;0;Galapagar;2021-09-14
2021;062;Garganta de los Montes;0;Garganta de los Montes;2021-05-17
2021;062;Garganta de los Montes;0;Garganta de los Montes;2021-10-04
2021;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2021-03-22
2021;063;Gargantilla del Lozoya y Pinilla de Buitrago;0;Gargantilla del Lozoya y Pinilla de Buitrago;2021-08-23
2021;065;Getafe;0;Getafe;2021-09-09
2021;065;Getafe;0;Getafe;2021-09-20
2021;066;Griñón;0;Griñón;2021-06-17
2021;066;Griñón;0;Griñón;2021-08-16
2021;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2021-09-08
2021;067;Guadalix de la Sierra;0;Guadalix de la Sierra;2021-09-09
2021;068;Guadarrama;0;Guadarrama;2021-09-29
2021;068;Guadarrama;0;Guadarrama;2021-10-04
2021;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2021-05-17
2021;070;Horcajo de la Sierra-Aoslos;0;Horcajo de la Sierra-Aoslos;2021-08-17
2021;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2021-05-04
2021;071;Horcajuelo de la Sierra;0;Horcajuelo de la Sierra;2021-10-11
2021;072;Hoyo de Manzanares;0;Hoyo de Manzanares;2021-09-08
2021;072;Hoyo de Manzanares;0;Hoyo de Manzanares;2021-09-09
2021;073;Humanes de Madrid;0;Humanes de Madrid;2021-08-09
2021;073;Humanes de Madrid;0;Humanes de Madrid;2021-09-20
2021;001;La Acebeda;0;La Acebeda;2021-01-20
2021;001;La Acebeda;0;La Acebeda;2021-09-29
2021;030;La Cabrera;0;La Cabrera;2021-06-14
2021;030;La Cabrera;0;La Cabrera;2021-10-18
2021;127;Las Rozas de Madrid;0;Las Rozas de Madrid;2021-09-29
2021;127;Las Rozas de Madrid;0;Las Rozas de Madrid;2021-11-09
2021;074;Leganés;0;Leganés;2021-08-14
2021;074;Leganés;0;Leganés;2021-10-11
2021;075;Loeches;0;Loeches;2021-09-09
2021;075;Loeches;0;Loeches;2021-09-10
2021;087;Los Molinos;0;Los Molinos;2021-01-20
2021;087;Los Molinos;0;Los Molinos;2021-09-14
2021;137;Los Santos de la Humosa;0;Los Santos de la Humosa;2021-05-14
2021;137;Los Santos de la Humosa;0;Los Santos de la Humosa;2021-09-08
2021;076;Lozoya;0;Lozoya;2021-08-06
2021;076;Lozoya;0;Lozoya;2021-10-05
2021;078;Madarcos;0;Madarcos;2021-03-01
2021;078;Madarcos;0;Madarcos;2021-07-26
2021;079;Madrid;0;Madrid;2021-05-15
2021;079;Madrid;0;Madrid;2021-11-09
2021;080;Majadahonda;0;Majadahonda;2021-09-14
2021;080;Majadahonda;0;Majadahonda;2021-11-25
2021;082;Manzanares el Real;0;Manzanares el Real;2021-05-24
2021;082;Manzanares el Real;0;Manzanares el Real;2021-09-14
2021;083;Meco;0;Meco;2021-09-09
2021;083;Meco;0;Meco;2021-09-10
2021;084;Mejorada del Campo;0;Mejorada del Campo;2021-09-20
2021;084;Mejorada del Campo;0;Mejorada del Campo;2021-09-21
2021;085;Miraflores de la Sierra;0;Miraflores de la Sierra;2021-02-03
2021;085;Miraflores de la Sierra;0;Miraflores de la Sierra;2021-05-15
2021;088;Montejo de la Sierra;0;Montejo de la Sierra;2021-09-03
2021;088;Montejo de la Sierra;0;Montejo de la Sierra;2021-09-06
2021;090;Moralzarzal;0;Moralzarzal;2021-05-04
2021;090;Moralzarzal;0;Moralzarzal;2021-09-24
2021;091;Morata de Tajuña;0;Morata de Tajuña;2021-05-14
2021;091;Morata de Tajuña;0;Morata de Tajuña;2021-09-08
2021;092;Móstoles;0;Móstoles;2021-05-15
2021;092;Móstoles;0;Móstoles;2021-09-13
2021;093;Navacerrada;0;Navacerrada;2021-06-14
2021;093;Navacerrada;0;Navacerrada;2021-09-08
2021;094;Navalafuente;0;Navalafuente;2021-02-03
2021;094;Navalafuente;0;Navalafuente;2021-08-24
2021;095;Navalagamella;0;Navalagamella;2021-05-10
2021;095;Navalagamella;0;Navalagamella;2021-09-14
2021;096;Navalcarnero;0;Navalcarnero;2021-05-15
2021;096;Navalcarnero;0;Navalcarnero;2021-09-08
2021;097;Navarredonda y San Mamés;0;Navarredonda y San Mamés;2021-08-17
2021;097;Navarredonda y San Mamés;0;Navarredonda y San Mamés;2021-09-29
2021;099;Navas del Rey;0;Navas del Rey;2021-09-06
2021;099;Navas del Rey;0;Navas del Rey;2021-09-07
2021;100;Nuevo Baztán;0;Nuevo Baztán;2021-05-10
2021;100;Nuevo Baztán;0;Nuevo Baztán;2021-12-03
2021;101;Olmeda de las Fuentes;0;Olmeda de las Fuentes;2021-04-05
2021;101;Olmeda de las Fuentes;0;Olmeda de las Fuentes;2021-08-23
2021;102;Orusco de Tajuña;0;Orusco de Tajuña;2021-09-13
2021;102;Orusco de Tajuña;0;Orusco de Tajuña;2021-12-27
2021;104;Paracuellos de Jarama;0;Paracuellos de Jarama;2021-05-24
2021;104;Paracuellos de Jarama;0;Paracuellos de Jarama;2021-05-25
2021;106;Parla;0;Parla;2021-06-21
2021;106;Parla;0;Parla;2021-09-13
2021;107;Patones;0;Patones;2021-02-02
2021;107;Patones;0;Patones;2021-06-24
2021;108;Pedrezuela;0;Pedrezuela;2021-09-29
2021;108;Pedrezuela;0;Pedrezuela;2021-09-30
2021;109;Pelayos de la Presa;0;Pelayos de la Presa;2021-02-03
2021;109;Pelayos de la Presa;0;Pelayos de la Presa;2021-08-16
2021;110;Perales de Tajuña;0;Perales de Tajuña;2021-02-03
2021;110;Perales de Tajuña;0;Perales de Tajuña;2021-05-15
2021;112;Pinilla del Valle;0;Pinilla del Valle;2021-09-29
2021;112;Pinilla del Valle;0;Pinilla del Valle;2021-09-30
2021;113;Pinto;0;Pinto;2021-05-15
2021;113;Pinto;0;Pinto;2021-12-20
2021;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2021-01-25
2021;114;Piñuécar-Gandullas;0;Piñuécar-Gandullas;2021-10-07
2021;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2021-07-16
2021;115;Pozuelo de Alarcón;0;Pozuelo de Alarcón;2021-09-06
2021;117;Prádena del Rincón;0;Prádena del Rincón;2021-07-16
2021;117;Prádena del Rincón;0;Prádena del Rincón;2021-07-19
2021;118;Puebla de la Sierra;0;Puebla de la Sierra;2021-05-15
2021;118;Puebla de la Sierra;0;Puebla de la Sierra;2021-09-13
2021;119;Quijorna;0;Quijorna;2021-05-17
2021;119;Quijorna;0;Quijorna;2021-12-27
2021;120;Rascafría;0;Rascafría;2021-08-16
2021;120;Rascafría;0;Rascafría;2021-11-30
2021;121;Redueña;0;Redueña;2021-09-14
2021;121;Redueña;0;Redueña;2021-12-13
2021;122;Ribatejada;0;Ribatejada;2021-05-28
2021;122;Ribatejada;0;Ribatejada;2021-08-27
2021;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2021-09-09
2021;123;Rivas-Vaciamadrid;0;Rivas-Vaciamadrid;2021-09-10
2021;124;Robledillo de la Jara;0;Robledillo de la Jara;2021-08-09
2021;124;Robledillo de la Jara;0;Robledillo de la Jara;2021-10-04
2021;125;Robledo de Chavela;0;Robledo de Chavela;2021-08-26
2021;125;Robledo de Chavela;0;Robledo de Chavela;2021-08-30
2021;126;Robregordo;0;Robregordo;2021-08-16
2021;126;Robregordo;0;Robregordo;2021-08-17
2021;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2021-02-05
2021;128;Rozas de Puerto Real;0;Rozas de Puerto Real;2021-06-24
2021;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2021-09-17
2021;129;San Agustín del Guadalix;0;San Agustín del Guadalix;2021-09-20
2021;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2021-08-10
2021;131;San Lorenzo de El Escorial;0;San Lorenzo de El Escorial;2021-09-13
2021;132;San Martín de la Vega;0;San Martín de la Vega;2021-04-26
2021;132;San Martín de la Vega;0;San Martín de la Vega;2021-09-08
2021;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2021-09-08
2021;133;San Martín de Valdeiglesias;0;San Martín de Valdeiglesias;2021-11-11
2021;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2021-01-20
2021;134;San Sebastián de los Reyes;0;San Sebastián de los Reyes;2021-08-28
2021;135;Santa María de la Alameda;0;Santa María de la Alameda;2021-08-31
2021;135;Santa María de la Alameda;0;Santa María de la Alameda;2021-09-08
2021;136;Santorcaz;0;Santorcaz;2021-09-13
2021;136;Santorcaz;0;Santorcaz;2021-09-14
2021;140;Serranillos del Valle;0;Serranillos del Valle;2021-08-17
2021;140;Serranillos del Valle;0;Serranillos del Valle;2021-09-03
2021;141;Sevilla la Nueva;0;Sevilla la Nueva;2021-05-15
2021;141;Sevilla la Nueva;0;Sevilla la Nueva;2021-09-14
2021;143;Somosierra;0;Somosierra;2021-07-30
2021;143;Somosierra;0;Somosierra;2021-08-02
2021;144;Soto del Real;0;Soto del Real;2021-08-02
2021;144;Soto del Real;0;Soto del Real;2021-10-07
2021;145;Talamanca de Jarama;0;Talamanca de Jarama;2021-02-03
2021;145;Talamanca de Jarama;0;Talamanca de Jarama;2021-04-12
2021;146;Tielmes;0;Tielmes;2021-05-15
2021;146;Tielmes;0;Tielmes;2021-08-06
2021;147;Titulcia;0;Titulcia;2021-08-30
2021;147;Titulcia;0;Titulcia;2021-08-31
2021;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2021-06-21
2021;148;Torrejón de Ardoz;0;Torrejón de Ardoz;2021-06-22
2021;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2021-01-20
2021;149;Torrejón de la Calzada;0;Torrejón de la Calzada;2021-09-08
2021;150;Torrejón de Velasco;0;Torrejón de Velasco;2021-05-14
2021;150;Torrejón de Velasco;0;Torrejón de Velasco;2021-10-11
2021;151;Torrelaguna;0;Torrelaguna;2021-09-06
2021;151;Torrelaguna;0;Torrelaguna;2021-09-07
2021;152;Torrelodones;0;Torrelodones;2021-07-16
2021;152;Torrelodones;0;Torrelodones;2021-08-16
2021;153;Torremocha de Jarama;0;Torremocha de Jarama;2021-04-30
2021;153;Torremocha de Jarama;0;Torremocha de Jarama;2021-05-14
2021;154;Torres de la Alameda;0;Torres de la Alameda;2021-10-04
2021;154;Torres de la Alameda;0;Torres de la Alameda;2021-10-05
2021;903;Tres Cantos;0;Tres Cantos;2021-03-22
2021;903;Tres Cantos;0;Tres Cantos;2021-06-24
2021;155;Valdaracete;0;Valdaracete;2021-05-04
2021;155;Valdaracete;0;Valdaracete;2021-09-13
2021;156;Valdeavero;0;Valdeavero;2021-09-13
2021;156;Valdeavero;0;Valdeavero;2021-09-14
2021;157;Valdelaguna;0;Valdelaguna;2021-04-19
2021;157;Valdelaguna;0;Valdelaguna;2021-07-16
2021;158;Valdemanco;0;Valdemanco;2021-07-16
2021;158;Valdemanco;0;Valdemanco;2021-08-17
